Data Medicao,"NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número)","PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)",Nome Estacao,Codigo Estacao
2016-12-31,21.0,381.4,1004.4,25.5,0.6,RIO URUBU,A125
2017-01-31,6.0,,,,,RIO URUBU,A125
2017-02-28,,,,25.2,,RIO URUBU,A125
2017-03-31,,,,,,RIO URUBU,A125
2017-04-30,,,,,,RIO URUBU,A125
2017-05-31,,,,,,RIO URUBU,A125
2017-06-30,1.0,,,,,RIO URUBU,A125
2017-07-31,15.0,,1008.3,25.2,0.7,RIO URUBU,A125
2017-08-31,15.0,103.6,1005.8,26.7,0.7,RIO URUBU,A125
2017-09-30,17.0,122.4,1005.6,26.5,0.6,RIO URUBU,A125
2017-10-31,18.0,122.8,1004.2,26.6,0.7,RIO URUBU,A125
2017-11-30,20.0,155.8,1003.0,26.4,0.6,RIO URUBU,A125
2017-12-31,14.0,,1004.0,26.1,0.5,RIO URUBU,A125
2018-01-31,19.0,,1004.6,25.2,0.7,RIO URUBU,A125
2018-02-28,6.0,,,,,RIO URUBU,A125
2018-03-31,6.0,,,,,RIO URUBU,A125
2018-04-30,26.0,245.2,1006.2,25.2,0.6,RIO URUBU,A125
2018-05-31,29.0,284.8,1006.7,25.1,0.6,RIO URUBU,A125
2018-06-30,22.0,248.2,1007.5,25.3,0.6,RIO URUBU,A125
2018-07-31,24.0,155.6,1007.2,25.4,0.6,RIO URUBU,A125
2018-08-31,14.0,87.8,1007.2,25.9,0.5,RIO URUBU,A125
2018-09-30,15.0,139.6,1004.7,26.6,0.6,RIO URUBU,A125
2018-10-31,11.0,45.2,1003.7,27.6,0.8,RIO URUBU,A125
2018-11-30,16.0,356.8,1003.5,26.4,0.6,RIO URUBU,A125
2018-12-31,27.0,352.4,1006.0,25.3,0.7,RIO URUBU,A125
2019-01-31,24.0,328.8,1006.1,25.7,0.8,RIO URUBU,A125
2019-02-28,24.0,307.4,1005.7,25.7,0.7,RIO URUBU,A125
2019-03-31,25.0,251.4,1005.6,26.4,0.8,RIO URUBU,A125
2019-04-30,27.0,311.8,1005.7,26.0,0.6,RIO URUBU,A125
2019-05-31,27.0,361.6,1005.8,25.8,0.5,RIO URUBU,A125
2019-06-30,22.0,176.4,1007.1,25.9,0.5,RIO URUBU,A125
2019-07-31,21.0,123.4,1007.2,25.8,0.5,RIO URUBU,A125
2019-08-31,17.0,94.6,1007.6,26.5,0.6,RIO URUBU,A125
2019-09-30,10.0,162.2,1005.7,26.9,0.7,RIO URUBU,A125
2019-10-31,23.0,154.4,1004.8,25.8,0.6,RIO URUBU,A125
2019-11-30,16.0,176.8,1003.5,26.6,0.6,RIO URUBU,A125
2019-12-31,26.0,350.6,1004.2,25.7,0.5,RIO URUBU,A125
2020-01-31,22.0,185.2,1005.5,26.2,0.7,RIO URUBU,A125
2020-02-29,19.0,157.4,1005.7,26.5,0.8,RIO URUBU,A125
2020-03-31,21.0,291.2,1005.2,26.4,0.7,RIO URUBU,A125
2020-04-30,27.0,413.4,1006.5,25.7,0.5,RIO URUBU,A125
2020-05-31,31.0,407.4,1007.0,25.6,0.5,RIO URUBU,A125
2020-06-30,19.0,,1007.1,25.5,0.4,RIO URUBU,A125
2020-07-31,,,,,,RIO URUBU,A125
2020-08-31,,,,,,RIO URUBU,A125
2020-09-30,,,,,,RIO URUBU,A125
2020-10-31,,,,,,RIO URUBU,A125
2020-11-30,,,,,,RIO URUBU,A125
2020-12-31,,,,,,RIO URUBU,A125
